,id,tweet,entidad,dominio
2513,1594538692923752449,"Yo: ""No mames  ya no hay covid"".  Yo el 20 de Noviembre del 2022: ""creo que tengo todos los síntomas covid"" :(",COVID-19,Unified Twitter Taxonomy
2514,1594534892578160645,@HOSWUALS @xsaezll PANAMA  hay un sujeto que recomendaba al principio de que se esparciera el sars cov2; que solo debian usar mascarillas los que presentaban sintomas del virus.,COVID-19,Unified Twitter Taxonomy
2515,1594530646176800769,@MarthaCajigas Pues el papá de un amigo murió en 2020 por temas del COVID  la realidad fue que tenía tremendo tumor en los pulmones y nunca lo supo hasta que cayó por el Covicho. (Le dejó muy mal los pulmones y el tumor era enorme) El jamás tuvo síntoma alguno  incluso hacia mucho deporte🫤,COVID-19,Unified Twitter Taxonomy
2516,1594529905471004672,@arana_bethy Lo más seguro es Covid19 tiene todos los síntomas.,COVID-19,Unified Twitter Taxonomy
2517,1594526012682817539,Use el tapabocas de manera correcta y permanente en caso de tener síntomas gripales. https://t.co/MigqdHlUjM,COVID-19,Unified Twitter Taxonomy
2518,1594524291273355265,Con síntomas de covid a inicio de mis vacaciones 😥 https://t.co/fys6zjjIIe,COVID-19,Unified Twitter Taxonomy
2519,1594522820968529920,@biobio La vacuna jamás ha detenido el contagio  solo mitiga sus síntomas. Dejen de buscar excusas para seguir llenando a la gente con inyecciones que aún no revelan el potencial de sus efectos adversos y/o interacciones.,COVID-19,Unified Twitter Taxonomy
2520,1594522592698052608,¿Hay alguien que le haya dado covid 2 veces? Si es así  ¿Cuándo les dio más fuerte o con más síntomas? La primera o la segunda?,COVID-19,Unified Twitter Taxonomy
2521,1594521946741350400,La nueva variante de la covid llamada «pesadilla»: síntomas y origen https://t.co/jZ9MpIgtgX,COVID-19,Unified Twitter Taxonomy
2522,1594520425404329984,@mattsleopardi Has tenido otros síntomas? Yo fiebre  tos  dolor de cuerpo  aunque el test de antígenos salió negativo 🤷🏻‍♂️,COVID-19,Unified Twitter Taxonomy
2523,1594515404050661376,"@polindromes @natho47 Ay no 🤦  no te mueres de síntomas te mueres de una enfermedad  la vacuna que promocionan está claro que no desactiva su supuesto""virus"" mejor investiguen que provoca las muertes y van a llegar a una sola conclusión enfermedades base y desatención de ellas.",COVID-19,Unified Twitter Taxonomy
2524,1594515011472588800,sentir q se te sale el corazón y tener una presión ahí es síntoma de covid? voy a cometer,COVID-19,Unified Twitter Taxonomy
2525,1594512841373253632,Si tiene síntomas respiratorios  podría ser #COVIDー19 pero hay más probabilidades que antes que sea leve. Aun así deben estar atentos a la saturación sobre todo en pacientes con factores de riesgo.   ¿Y qué pasa si me baja la saturación? 👇,COVID-19,Unified Twitter Taxonomy
2526,1594512831348703232,todos os sintomas da covid,COVID-19,Unified Twitter Taxonomy
2527,1594509448873054209,me duele mucho la garganta pero no tengo ningún otro síntoma como de resfrío o alergia o covid y no sé que hacer pa que se me pase 😔,COVID-19,Unified Twitter Taxonomy
2528,1594502835760402432,@martin_altrock1 Que cagada... lo primero que uno imagina hoy en día es covid  pero hace a penas un par de día a un empleado le dio fiebre  escalofrío y el paquete de síntomas completo y fue viral la cosa... se hizo la prueba antes para confirmar claro,COVID-19,Unified Twitter Taxonomy
2529,1594497793770545152,Resulta que la nueva variante de covid tiene un síntoma nuevo  la afonía.,COVID-19,Unified Twitter Taxonomy
2530,1594497082840481793,Te decimos qué hacer con estos cinco síntomas inusuales de COVID-19. https://t.co/tOo6KhUqLZ a través de @portalmvd,COVID-19,Unified Twitter Taxonomy
2531,1594495813534846977,¡No puede ser! No es COVID-19  pero se ha convertido en una amenaza para los más pequeños. Estos son los síntomas y lo que debes tener en cuenta. 😩😷🧒 https://t.co/yDA92kcSgU,COVID-19,Unified Twitter Taxonomy
2532,1594495094958301184,"@Deff83 @YPPR1234 @MerinoDeLama El ratio de muertes tiene q ver con las criminales políticas asumidas por Vizcarra para gestionar el covid.  ""El diagnóstico se basa en síntomas""; Colón. Eso le hubiesen dicho a Vizcarra para q no prohíba la atención de gente sintomática y con PR falso negativo  q murió ahogada.",COVID-19,Unified Twitter Taxonomy
2533,1594494470254362624,"No hay que desestimar la poética de nuestro pueblo  una señora humilde me dijo  ante un evidente caso de COVID y con la que compartimos mismos síntomas: al tragar sentía ""guishtes"" en la garganta. Ni Vd ni yo tendríamos tal expresividad.",COVID-19,Unified Twitter Taxonomy
2534,1594493586191667200,@BurgosSV @tuitsrt_ No invente  la vacuna no es para que no le de covid  es para que los síntomas no sean tan fuertes si los burros que se vacunan dejan las medidas de seguridad  mascarilla  alcohol y demás  y más encima se meten a las aglomeraciones  logico  se van a infectar. Hay que pensar.,COVID-19,Unified Twitter Taxonomy
2535,1594492944412598272,Síntomas post vacuna me arruinaron el fin de semana largo. 🫥 https://t.co/rj9rAmEchS,COVID-19,Unified Twitter Taxonomy
2536,1594490910758371331,Mi 🧒🏼 con síntomas respiratorios  nadie más en el casa 🏠 con síntomas  que toca hacer ? Pues tratar de identificar el patógeno  y aislarse  Antígeno para #SARSCoV2 (-) x 2 Antígeno para #influenza A y B (-) Por descarte  podemos asumir que el causante es el VSR ? https://t.co/2zUOkt3Fmb,COVID-19,Unified Twitter Taxonomy
2537,1594488528519528448,No tenía síntomas de gripa y tos desde inicios de pandemia y Justo cuando me hago el septum a mi cuerpo le pareció grandioso enfermarse 😔,COVID-19,Unified Twitter Taxonomy
2538,1594484459809677314,@Barbie1MoreTime Pues parece que en las EPS ya dejó de existir  mi esposo fue con todos los síntomas incluyendo pérdida del olfato y le dijeron que siguiera su vida normal  porque es que esta dando un virus respiratorio de temporada que hace perder el olfato y se parece mucho   pero no es COVID,COVID-19: Latest news updates from around the world,Events [Entity Service]
2539,1594482077180624896,@jeanetttrava Pues es la primera vez que sale positiva la prueba en 3 años. La vez pasada fueron TODOS los síntomas y si me puse ULTRA enferma con nebulizador y todo  pero las pruebas salían negativas. Fue casi al inicio… hoy solo ha sido “gripa” por las vacunas.,COVID-19,Unified Twitter Taxonomy
2540,1594481976525873154,Yo digo que sí sirve. Todos los sábados recargo alcohol por dentro y ya me he contagiado  pero  solo me han durado día y medio los síntomas.  Si furula 😏😎✌✌ https://t.co/N8DlAJsq1r,Beer,Product Taxonomy
2541,1594478928608907264,Síntomas del Covid-19 se prolongan más de 6 semanas en uno de cada tres casos https://t.co/69HKNn93pv &gt;&gt;,COVID-19,Unified Twitter Taxonomy
2542,1594478927145160704,Síntomas del Covid-19 se prolongan más de 6 semanas en uno de cada tres casos https://t.co/PlpLryVz8X 👉🏻,COVID-19,Unified Twitter Taxonomy
2543,1594478925643931650,Síntomas del Covid-19 se prolongan más de 6 semanas en uno de cada tres casos https://t.co/PD4vFIgo7d ▶,COVID-19,Unified Twitter Taxonomy
2544,1594476502950842369,.Amigos tuiteros  volvemos a tener un + covid en casa. Él está bien  con síntomas de ligero resfriado; nosotras bien  sin síntomas. Rezad por nosotros para acompañarnos.  ¡Comenzamos! Día 1.  #oratorteam #Covid_19 #otravez  |@JaViviendo_ https://t.co/jcHfli4iK9,COVID-19,Ongoing News Story
2545,1594476076142657536,@IamSilviaAlonso De hecho  creo que deberiamos concienciarnos en usar todos la mascarilla cada vez que cojamos una gripe o un constipado como medida de protección y de forma solidaria para evitar contagiar a los que nos rodean cuando estemos con síntomas en lugares públicos,COVID-19,Unified Twitter Taxonomy
2546,1594475321663066113,@doctormacias @DrPacoMoreno1 @DrMauricioGon Hola ! Mi hermana empezó con síntomas de COVID-19 el viernes 11 de noviembre  le dijo su médico que en 2-3 días deja de contagiar  opino que son de 3-5 días promedio y otros 7 mas para curarse  con ven ?,COVID-19,Unified Twitter Taxonomy
2547,1594474371904684033,@nimalaniisanta A ver ha dado negativo en inmunodeficiencia pero si diera positivo en pif  es Peritonitis infecciosa felina  es compleja la enfermedad  esa también es mortal pero parece que lo que tiene es solo lo del parvo y covid ya que no tiene síntomas entonces estamos cruzando los dedos,COVID-19,Unified Twitter Taxonomy
2548,1594470238447456260,Los síntomas de la resaca son tan parecidos a la etapa inicial del covid! Y es horrible :/,COVID-19,Unified Twitter Taxonomy
2549,1594469141091590144,Recuerda que tienes a tu disposición la opción 2️⃣ en caso de presentar síntomas  sospecha de contagio o prueba positiva de #COVID19.  El 132 está disponible las 24 horas y contamos con un personal capacitado para ayudarte a gestionar tu kit de medicamentos. 💊 https://t.co/yNFvEgivFz,COVID-19,Unified Twitter Taxonomy
2550,1594468179920752640,@solepatinoa Según los antivacunas las dosis de los distintos laboratorios farmacéuticos inyectadas con las vacunas están causando estragos a miles de personas en todo el mundo con síntomas como: insomnio  miocarditis  etc,COVID-19,Unified Twitter Taxonomy
2551,1594463300905058305,Los sobrevivientes del SARS 1 (de 2003) también tenían síntomas similares a los del COVID-19.  “Todavía  después de 10 años  experimentan problemas. Problemas como fatiga  dolor muscular y articular  dificultad para respirar y algo de entumecimiento en los pies y las manos” https://t.co/Q7TZsrp4lq,COVID-19: Latest news updates from around the world,Events [Entity Service]
2552,1594461921654235139,El aumento de casos de virus respiratorio sincitial (RSV) se suma a los de influenza y covid-19. Médicos hablan de los síntomas de cada una de estas enfermedades. https://t.co/IkcLZoABZw,COVID-19: Latest news updates from around the world,Events [Entity Service]
2553,1594460366796652544,@natho47 @biobio Dios mío José Luis  es importante que le quede claro a la población que la vacuna COVID no detiene la transmisión (sí es muy efectiva ante síntomas relevantes  hosp y muerte)  Difundir falsamente lo contrario ya ha hecho daño en confianzas  No le demos material a los anti-vacunas,COVID-19,Unified Twitter Taxonomy
2554,1594459959068090368,@g_moschos Le cuento  me dio Covid este año junto a mi flia en USA. Los vacunados con 3 dosis les fue muy mal  a mi sin ninguna vacuna ni fiebre me dio. Solo dormia y me daba mucha sed. Fui yo la que cuidô a los demàs. En Panamâ no les han dicho como atacar el virus desde el 1er sintoma.,COVID-19: Latest news updates from around the world,Events [Entity Service]
2555,1594459686606086148,@Luknica A todo eso yo le llamo resaca  no podría diferenciarla con los síntomas del covid 🤷🏻‍♀️🙄🤭,COVID-19,Unified Twitter Taxonomy
2556,1594458437836066818,La verdad que ningún síntoma del COVID me duele tanto como alejar a Neko bb porque me da miedo contagiarlo 😭😭,COVID-19,Unified Twitter Taxonomy
2557,1594458237142994944,"@biobio Impresionante a estas alturas haya ""expertos"" que creen que vacuna COVID es efectiva contra contagios🤦  🔹NO! No fue diseñada para eso  🔹Casi NINGUNA vacuna de la historia es efectiva contra contagios  🔹SÍ es MUY EFECTIVA contra síntomas severos  hosp y muerte👌  INFÓRMENSE!",COVID-19,Unified Twitter Taxonomy
2558,1594457895256539136,"@natho47 Impresionante a estas alturas haya ""expertos"" que creen que vacuna COVID es efectiva contra contagios🤦  🔹NO! No fue diseñada para eso  🔹Casi NINGUNA vacuna de la historia es efectiva contra contagios  🔹SÍ es MUY EFECTIVA contra síntomas severos  hosp y muerte👌  INFÓRMENSE!",COVID-19,Unified Twitter Taxonomy
2559,1594455704748052481,un clic. El frío  ese clima que para algunos significa confort para otros es recordatorio de su precariedad. Así como la muerte  la pobreza se plasma desolada y triste  la realidad la supera. La situación de pobreza se puede entender como un síntoma.,COVID-19,Unified Twitter Taxonomy
2560,1594454808907419649,Cuídense del covid. Ando en el fosalud de San Jacinto y casi todas las personas que están esperando a pasar consulta es por síntomas de gripe y tos  la mitad son niños y niñas 😨,COVID-19,Unified Twitter Taxonomy
2561,1594453000398987265,@BurgosSV Te corregire  las vacunas no son para prevenir el covid sino para evitar que los síntomas te envíen al hospital,COVID-19: Latest news updates from around the world,Events [Entity Service]
2562,1594452523968040960,La nueva subvariante de ómicron  conocida como 'perro del infierno'  y los síntomas actuales de covid https://t.co/XuCiicvjUE via @heraldoes,COVID-19,Unified Twitter Taxonomy
2563,1594448681104986112,El VRS está colapsando los hospitales pediátricos. Por favor  proteged a los más pequeños  sobre todo &lt;3 meses. Higiene de manos y mascarilla en convivientes si hay síntomas de catarro. Las visitas  para más tarde. https://t.co/T7iBNGXYi6,COVID-19,Unified Twitter Taxonomy
2564,1594447017224568833,Las autoridades confirmaron un aumento del 22% en hospitalizaciones de adultos y niños por contagios con el virus respiratorio sincitial. Conoce los síntomas. ➡️ https://t.co/YnGyUGB9VI https://t.co/6d6ptlUiui,COVID-19,Unified Twitter Taxonomy
2565,1594446548565303296,día 7 con potencial covid: ya se me pasaron todos los síntomas ya solo es un poquito d tos FINALMENTW https://t.co/Ss7SRy2Bng,COVID-19,Unified Twitter Taxonomy
2566,1594444721367154688,@henrypinela Buenas tardes dr. Tuve recientemente de nuevo covid omicron después de casi 4 meses. Han pasado 14 días desde el inicio  recomendaría pcr para mí para verificar si ya estoy bien o prueba de anticuerpos nomas? Y para los miembros de mi casa  q no han tenido síntomas? Gracias,COVID-19,Unified Twitter Taxonomy
2567,1594441835769991170,Más de 129 millones de personas diagnosticadas con fibromialgia en el mundo. Muchos declarados a causa del Covid. Más de 100 síntomas conocidos. Argentina no investiga. #fibromialgia #autoinmunes https://t.co/huEEeBAFwH,COVID-19,Unified Twitter Taxonomy
2568,1594440956161708032,@FaTaL3RRoR_ @Roberto_BsAs @Dan_Doc_ Pero ninguna vacuna impide que te contagies  sólo hace más leve los síntomas,COVID-19,Unified Twitter Taxonomy
2569,1594440620516741120,No mamen 🤣🤣 “centaurus” “perro del infierno” “pesadilla” 🤣🤣🤣 ya saquen la variante “princesa guerrera” 🤣🤣🤣🤣 La nueva variante de la covid llamada «pesadilla»: síntomas y origen https://t.co/M7WL5JFzpQ,COVID-19,Unified Twitter Taxonomy
2570,1594436492897779712,¿Cuáles son los síntomas de las variantes BQ.1 y BQ.1.1 de la covid? https://t.co/CzOYGoUVng,COVID-19,Unified Twitter Taxonomy
2571,1594435414848204800,El Minsa hace un llamado para reforzar las normas sanitarias y que las personas con síntomas se realicen hisopados ante el incremento de covid en Chiriquí.  https://t.co/2jf26IYUTU,COVID-19,Unified Twitter Taxonomy
2572,1594432953391759360,@ChialFelix Sí  es la 6ta y luego habrá 7ma y luego 8va   así es en este momento y se establece estadísticamente por la cantidad de pacientes que llegan a cuartos de urgencias con síntomas y dan positivo al covid. Otra cosa es que ya no hay obligatoriedad de uso de mascarillas es a riesgo.,COVID-19,Unified Twitter Taxonomy
2573,1594430368731385856,relación entre 1 de los efectos https://t.co/AX1yBpUyCg secundarios más comunes https://t.co/8HSf1ZbP7c de la vacuna @coronavid19 y la mayor producción de anticuerpos https://t.co/EGVzja7gkq,COVID-19,Unified Twitter Taxonomy
2574,1594430020520480768,La PREGUNTA en este artículo es ¿Qué es la lengua Covid? Yo os la respondo. ¡OTRA PUTA GILIPOLLEZ DE ÉSTOS MENTECATOS! 😤😠 https://t.co/7KXCRMRpfR,COVID-19,Unified Twitter Taxonomy
2575,1594429388065427456,@JuanSalvadorB Ya llevo 5 desde q supe que tenia Covid y 7 con síntomas .. ya me dieron permiso para salir ! Tu ?,COVID-19,Unified Twitter Taxonomy
2576,1594427357292646400,"""La nueva variante de la covid llamada «pesadilla»: síntomas y origen | BURGOSconecta"" https://t.co/Ccr0s7sQlg PESADILLA ES LO QUE TENEMOS LOS VENEZOLANOS CON ESTE DICTADOR NICOMAS MADURO Y SU PRIMERA COMBATIENTE ACABSRRON CON TODO",COVID-19,Unified Twitter Taxonomy
2577,1594421933709627392,serán estos los síntomas de la cepa artimonki o del mitski covid (?) who's to say,COVID-19: Latest news updates from around the world,Events [Entity Service]
2578,1594420316255797257,#Internacionales #Covid19  Cinco síntomas inusuales del Covid 19 y qué hacer si los tienes.  https://t.co/N6IwTFnxqD https://t.co/xjwUQsKoKK,COVID-19,Unified Twitter Taxonomy
2579,1594420313042743296,🧑🏻‍⚕️ Brigadas de salud de la Diris Lima Sur continúan inmunizando en el vacunacar del Jockey Plaza a los residentes de la jurisdicción. 💉✨ 🦠Además  se viene realizando diagnóstico COVID-19 a pacientes que presenten síntomas. 👉Horario: lunes a domingo de 8 A.M. a 5 P.M. https://t.co/ZDJHFrmI5p,COVID-19,Unified Twitter Taxonomy
2580,1594418542526738433,@Khaos17022448 @aldebharam @javierestevezm1 @terra_cremada La enfermedad que provoca ese virus es vascular  trombos  e inflamatoria despertando otras enfermedades  alergias  infecciones  etc. TODOS los sintomas por “Covid” los puede desarrollar en gatos en ese virus incluidas sus parecidísimas analíticas.,COVID-19: Latest news updates from around the world,Events [Entity Service]
2581,1594414489557868544,@JonhWic2022 @DrDark_Angel Jajajajaa y Que te sirve una mascarilla si tu esperanza está en una prueba Covid. Trata los síntomas y no habrá problema. Mira médicos confiables como Dr Portillo en comayagua,COVID-19,Unified Twitter Taxonomy
2582,1594411908307746822,@ACHAROLD5 Que les pasa a los que tienen la Castilla de vacunación completa  que síntomas? Si coincide  te cuento una cosa por privado. Si no te importa!,COVID-19,Unified Twitter Taxonomy
2583,1594411216163639296,Como señalaron los autores  la evidencia demuestra la necesidad de un control de los síntomas posteriores a la COVID-19  independientemente de si los pacientes requirieron o no hospitalización en la fase aguda de la enfermedad.,COVID-19,Unified Twitter Taxonomy
2584,1594411213492047874,A los 2 años  la mayoría de participantes del estudio  incluidos (59 7 %) de pacientes hospitalizados y (67 5 %) de pacientes no hospitalizados  seguían teniendo al menos un síntoma posterior a la COVID. La fatiga persistente  el dolor y pérdida de memoria fueron los más comunes.,COVID-19,Unified Twitter Taxonomy
2585,1594411211101175809,🔴🔴🔴Síntomas posteriores a la COVID-19 2 años después de la infección por SARS-CoV-2 entre pacientes hospitalizados frente a no hospitalizados. Da igual que os hospitalicen o no lo hagan. Síntomas👇🧵 https://t.co/RXdXUYIKb9,COVID-19: Latest news updates from around the world,Events [Entity Service]
2586,1594409802788392960,@Nata_da_la_lata @jramonfernandez A ver  hay muchas personas que pasan el virus casi sin síntomas o asintomáticos  pero bueno  a saber qué fue. Un saludo!,COVID-19,Unified Twitter Taxonomy
2587,1594409626593902595,La nueva variante de la covid llamada «pesadilla»: síntomas y origen | BURGOSconecta https://t.co/G76AJcKFQU,COVID-19,Unified Twitter Taxonomy
2588,1594404713235382272,@Serrana476 Estamos arruinados  como dice mi chico 🤣 pero nada más más allá de los típicos síntomas del covid 🙏🏼,COVID-19,Unified Twitter Taxonomy
2589,1594404701835071490,Al testear menos  casi nada  y como dan síntomas parecidos: Fiebre  tos  congestión nasal  secreciones  dificultad respiratoria y cansancio  es muy difícil diagnosticar en forma exacta  de que Enfermedad Respiratoria es. A cuidarse #COVID19 #gripe #Salud #influenza #Salud #test,COVID-19,Unified Twitter Taxonomy
2590,1594404191728025607,Tengo tres síntomas del covid Sigue existiendo eso?,COVID-19,Unified Twitter Taxonomy
2591,1594395843419058177,@PAOLAGONZALEZT1 @veronicaundurra En todo caso  España  Bélgica y Alemania han entregado reportes sobre el covid en personas asmáticas crónicas y todos coinciden en q hasta ahora en las personas en tratamiento y con sus vacunas al día  los síntomas se han podido palear en casa y sin mayor riesgo.,COVID-19,Ongoing News Story
2592,1594395364794126341,"""No no son síntomas de covid  es una laringitis""  (procede a hacerse la prueba)  Covid positivo ...  No jodan 🙄🙄😑😑",COVID-19,Unified Twitter Taxonomy
2593,1594394099288719365,CONSULTA COVID Mi hija resulto positiva Covid desde ayer. En cesfam dra le dice que su cuarentena comienza desde ayer  desde que da positivo. Le acaban de llamar desde minsal y le dicen que se cuenta desde sintomas🤨🤔.Alguien puede decirme a quien creer. Tiene prueba e n la U 🙄,COVID-19,Unified Twitter Taxonomy
2594,1594393757142511616,Los expertos vigilan una nueva variante del Covid llamada 'pesadilla': estos son sus síntomas https://t.co/qG5swbpUnL,COVID-19,Unified Twitter Taxonomy
2595,1594392046915166215,Los expertos vigilan una nueva variante del Covid llamada 'pesadilla': estos son sus síntomas https://t.co/jE4Gv43qN8,COVID-19: Latest news updates from around the world,Events [Entity Service]
2596,1594390913044090880,Testéandome para COVID en casa.  Sintomas: tos  dificultad para respirar  náuseas y fatiga. Resultados en 15 minutos https://t.co/t8u8xg7UJO,COVID-19,Unified Twitter Taxonomy
2597,1594390529071947776,Testéandome para COVID. Sintomas: Tos  dificultad para respirar  náusea y fátiga https://t.co/Etttw9McXJ,COVID-19,Unified Twitter Taxonomy
2598,1594390118839726080,#Salud 😷 | La pandemia no termina  ¿sabes cuántas variantes han surgido y sus síntomas? Aquí te decimos  https://t.co/4hOQgrkEDB,COVID-19,Unified Twitter Taxonomy
2599,1594390017048297473,📊 GRÁFICOS | Se mantiene por segunda semana consecutiva el mínimo anual de casos activos con Covid-19 en la Zona de Salud de #Béjar  ✅ 49 días sin registrarse en esta área sanitaria ningún otro fallecido más con síntomas compatibles de la enfermedad  https://t.co/EOAwmH16Dm,COVID-19,Unified Twitter Taxonomy
2600,1594387017076330497,Síntomas del Covid-19 se prolongan más de 6 semanas en uno de cada tres casos https://t.co/69HKNn93pv ⬛,COVID-19,Unified Twitter Taxonomy
2601,1594387015591948291,Síntomas del Covid-19 se prolongan más de 6 semanas en uno de cada tres casos https://t.co/PlpLrzdIn5 ⏩,COVID-19,Unified Twitter Taxonomy
2602,1594387013410574336,Síntomas del Covid-19 se prolongan más de 6 semanas en uno de cada tres casos https://t.co/PD4vFHYeT5 🟢,COVID-19,Unified Twitter Taxonomy
2603,1594386836235104258,Ya estoy mejor de la tos y demás síntomas de COVID  pero me percaté que recién hoy perdí parte del gusto y el olfato :( es normal?,COVID-19,Unified Twitter Taxonomy
2604,1594386562858491906,Gente si van a conciertos y no están en sus meses de inmunidad de covis  usen mascarilla los días después del evento   especialmente cuando se encuentren con gente   no es joda. hay un chorro de gente que se ha contagiado y ahora mismo están con sus síntomas  ah ptm XD 👩🏼‍🦲🥲,COVID-19,Unified Twitter Taxonomy
2605,1594383000435036160,@Francis12333073 Se permitió un congreso de nazis en vistalegre  un espacio cerrado con un subnormal que volvía de Italia infectado con síntomas  pon vox Smith covid y obtienes más información.,COVID-19,Unified Twitter Taxonomy
2606,1594382287725961216,@FrauDoktorC @BioDovScience @ministeriosalud Con solo días de cuarentena/licencia lo mínimo  pero muy mínimo  sería indicar atención a síntomas (por recuperación individual) y uso de 😷 (colegios  oficinas  transporte público) en interiores hasta el día 10-14 (por cuidado comunitario).,COVID-19,Unified Twitter Taxonomy
2607,1594381306271498242,😷¡Si presentas síntomas de gripa  recuerda usar correctamente el tapabocas! De esta manera ayudas a proteger del contagio de enfermedades respiratorias a otras personas. #NosCuidamosDeLasIRA https://t.co/yyZPgQVpvC,COVID-19,Unified Twitter Taxonomy
2608,1594380042196353024,Los niños y adolescentes también desarrollan síntomas persistentes y tuvieron 30% más probabilidades de sufrir problemas de salud 3 meses o más después de la infección por SARS-CoV-2 (en la primera mitad de 2020) que un grupo de control que no tuvo la infección  .....,COVID-19: Latest news updates from around the world,Events [Entity Service]
2609,1594379793440579586,"Y usar mascarillas en lugares cerrados puede disminuir su transmisión  así como continuar con la higiene de manos y evitar lugares públicos si se presentan síntomas respiratorios"".",COVID-19,Unified Twitter Taxonomy
2610,1594375749942665217,Una alumna me aviso q dio positivo covid 🥴 y yo ayer en la tarde empecé con síntomas 😫 así q voy a hacerme un PCR 🤞🏼🤞🏼🤞🏼 sería la primera vez en lo q va de la pandemia 🦠,COVID-19,Unified Twitter Taxonomy
2611,1594375588009365505,@Isabelita123f Decir 'prevenir la enfermedad' no es lo mismo que 'prevenir contagio'. Pero esa aseveración no implica que la vacuna no sea efectiva en disminuir síntomas derivados del contagio en el 100%. Al final hay que continuar las medidas personales de bioseguridad. Casos van aumentando.,COVID-19,Unified Twitter Taxonomy
2612,1594374505337610240,@monisanzo TUVE COVID EN EL 2020 JUSTO EN PRIMAVERA  Y TENGO UN JAZMIN EN EL PATIO  NO TENIA CASI SINTOMAS HASTA QUE NO SENTI MAS ESE MARAVILLOSO OLOR  ME ACERCABA Y DIJE SONASTE PERDISTE EL OLFATO Y FUE POR CASI 2 MESES! ME TESTEO Y FUE +,COVID-19,Unified Twitter Taxonomy
2613,1594371528552255490,@AdaaLovelacee Todo eso que comentas son ejemplos personales. Ni un dato estadístico que avale nada. Las vacunas hacen efecto gracias a la inmunidad de grupo. No aseguran la no contracción de la enfermedad  pero sí aseguran el debilitamiento de los síntomas. Si eso no es poco…,COVID-19,Unified Twitter Taxonomy
2614,1594369880374976512,@DeusVul94229466 Es q ha las personas mayores les están poniendo las dos a la vez y a personas de riesgo x lo menos en mi ciudad abría q saber si está malo de los típicos síntomas q da la vacuna los primeros días o a coincidido q se ha puesto malo de otra cosa q raíz de la vacuna nos informas?Gr,COVID-19,Unified Twitter Taxonomy
2615,1594369141716262915,@Valenti98897891 Yo lo pasé la semana pasada tb por primera vez desde q empezó la pandemia. Apenas he tenido síntomas   ha sido como un catarro pequeño pero he de decirte q los peores son los 3 primeros días  a partir del 4 mejoras bastante cada día.  ¡¡¡¡Ánimo!!!!,COVID-19,Unified Twitter Taxonomy
2616,1594367129029312512,¡Tu bienestar es nuestro deber! 👩🏻‍⚕️  En caso de sospecha de contagio  presencia de síntomas o prueba positiva de #COVID19  marca 132  opción 2️⃣. https://t.co/yYyOVzXdLk,COVID-19,Unified Twitter Taxonomy
2617,1594365734288752644,@aldebharam @terra_cremada Los veterinarios saben de siempre que PCRS  como dije  son herramienta de apoyo y no de diagnóstico definitivo. En otros coronavirus animales existen “huéspedes” con títulos de coronavirus que no tienen síntomas JAMÁS. Se les llama portadores asintomáticos. Estas vacunas dañan.,COVID-19,Unified Twitter Taxonomy
2618,1594365081625698307,@iArgenisM Tu no sabes si tenia algún síntoma de gripe y quería proteger a los demás o es inmunocomprometido o simplemente no se quiere enfermar. El COVID-19 no se ha ido y está es la temporada de influenza (gripe mala),COVID-19,Unified Twitter Taxonomy
2619,1594364030088626177,#Nación I Entre 10% y 20% de afectados con Covid  sienten los síntomas https://t.co/GdtOls9kPG via @losjuanes,COVID-19,Unified Twitter Taxonomy
2620,1594360692404285440,@covid_madrid Podrían ampliar información sobre número de niños con covid persistente?  Detalle por comunidades  síntomas  etc...  Gracias,COVID-19,Unified Twitter Taxonomy
2621,1594360570009964544,@rafaelg_fisica @ministeriosalud “Instamos a las personas que han tenido recientemente COVID-19  aunque hayan dejado el aislamiento en las últimas cuatro semanas  a que no se conformen. Si vuelven a presentar síntomas  asegúrense de hacer pruebas y aislarse”. ¿Y aquí @ministeriosalud?,COVID-19,Unified Twitter Taxonomy
2622,1594360215205736448,#EvitaElContagio 🦠 Si tienes síntomas leves como fiebre  tos seca y cansancio #QuédateEnCasa y cortemos la cadena de contagio de la #COVID19. Vía @opsoms https://t.co/fxYr2Yv337,COVID-19,Unified Twitter Taxonomy
2623,1594359924800233473,¿Por qué algunos pacientes que han pasado la COVID-19 tienen síntomas durante meses?   Descúbrelo en el próximo #DebatesCaixaResearch #FundaciónlaCaixa (@CaixaResearch). En línea y presencial en @CosmoCaixa Barcelona.   https://t.co/iffa69WUMe Con @FundlaCaixa,COVID-19: Latest news updates from around the world,Events [Entity Service]
2624,1594357630230622208,@Javierin_A @EsSaludPeru Doc  si tienes síntomas ya haz como si lo tienes nomas. Cuarentena por una semana,COVID-19,Unified Twitter Taxonomy
2625,1594356648356610048,@CristinaMachuca Covid Cristi pero mal mal  hoy ya con tos congestión y sin encontrar sabor pero tuve todos los síntomas juntos  llegué a llorar de dolor e impotencia un día 😩😩😩,COVID-19,Unified Twitter Taxonomy
2626,1594354225768792067,AHORA OTRA VARIANTE DE COVID 19 SU NOMBRE PESADILLA HABRA OTRA VACUNA PARA COVID 19 CREO QUE SI. NO DE HAN MUERTO LOS QUE ESPERABAN  La nueva variante de la covid llamada «pesadilla»: síntomas y origen https://t.co/E1pAs7v3LC,COVID-19,Unified Twitter Taxonomy
2627,1594349849125605376,Si presentas algún síntoma de COVID-19  toma las medidas necesarias. #EnLaCMEMBarutaTeCuidamos,COVID-19,Unified Twitter Taxonomy
