,id,tweet,entidad,dominio
5614,1595397897738227718,#23Nov|🇻🇪 🎄 ¡ETIQUETA DEL DÍA! ▶️   #FelizCumpleañosPdteMaduro   ¡Seguimos juntos y de victoria en victoria! https://t.co/ba3DmYDT6P,COVID-19,Unified Twitter Taxonomy
5615,1595397896551411713,@noturcarloss a mi hace como 2 meses me dio una gripe MALDITA  pensé que era covid y no fue,COVID-19,Unified Twitter Taxonomy
5616,1595397896186142720,Saludos terrícolas!!   ¿Harto del teletrabajo?   Únete a nuestra comunidad y diviértete charlando con gente   Grupo de WhatsApp: https://t.co/Izeuz01LJb   La contraseña es: Larry_Indurain    #ÚLTIMAHORA,COVID-19,Unified Twitter Taxonomy
5617,1595397886606737408,@El_Universal_Mx La vacunación universal fue una chingoneria hasta que llegaron ustedes la 4t. Había enfermeras recorriendo cada uno de los pueblos  rancherías y llegaron  ustedes a desaparecer toda la estrategia.  No mamar @PartidoMorenaMx,Nursing & nurses,Unified Twitter Taxonomy
5618,1595397881011240960,@onesimohere @CiudadanosCs Nadie te obliga a ti a no llevarla  a mí sí a ponérmela en el transporte público. Curiosa la magia de que luego me bajo en cualquier parada abarrotada  me quito la mascarilla y automáticamente el virus desaparece  eso sí es científico supongo jaja.,COVID-19,Unified Twitter Taxonomy
5619,1595397872220049411,Han pasado de no mencionarla a no descartarla. Igual para cuando la gente se esté inoculando la séptima dosis y hayan desarrollado decenas de productos ARNm valiéndose de una emergencia fraudulenta ya podemos valorar la posibilidad.  La velocidad de la ciencia es tan relativa... https://t.co/ARMgXOLfE5,COVID-19: Latest news updates from around the world,Events [Entity Service]
5620,1595397871288844288,@nicoaneko Muchos criticamos a Duque por ese innecesario programa durante la pandemia  también tenemos derecho a criticar a una señora que no es funcionaria pública.,COVID-19,Unified Twitter Taxonomy
5621,1595397852573929480,@agustinazarate_ Tenes covid entonces,COVID-19,Unified Twitter Taxonomy
5622,1595397840913719297,Doy fé de esto. Empecé haciendo cursos gratuitos durante la pandemia y me ayudó muchísimo  además de facilitarme el camino en platzi. https://t.co/ovJcPR13Fi,COVID-19,Unified Twitter Taxonomy
5623,1595397829048123392,@anderlanchas Efectivamente. Los mismos que justificaban la mascarilla en transporte público  ahora se ponen las manos a la cabeza. 😂,COVID-19,Unified Twitter Taxonomy
5624,1595397823410962434,@Tweet1AOficial Jajajaja. No soy seguidor de este señor..... pero nunca lo he visto armado  camuflado  quemando cai  palacio de justicia  secuestrando cargándose en los huecos de los secuestrados  cobrando vacunas por entrar materiales para fabricar coca para cristalizar para sacar del país etc,COVID-19,Unified Twitter Taxonomy
5625,1595397817635426304,@manuelmuro5 vacuna nueva en tres meses🤣🤣,COVID-19,Unified Twitter Taxonomy
5626,1595397786874396672,@gatostafe @Ro_Insaurralde jajajajajajajajaj 3 años de pandemia y lo unico que hicieron fue ese trapo inservible,COVID-19,Unified Twitter Taxonomy
5627,1595397785834201088,Covid-19: os números de Maringá https://t.co/4gAVTVmzzX,COVID-19,Unified Twitter Taxonomy
5628,1595397782738698243,@drjorgerachid Si como con la rusa  cuando se vayan nos vamos a enterar los negociados que hicieron. No entregaron segunda dosis y los salvó la que impedían entrar al país: Pfizer y moderna. Y la íbamos a fabricar en Argentina  que pasó con eso? Delincuentes!,Pfizer,Brand
5629,1595397781166100480,Exacto! Pero los negocitos de @CarolinaDarias y @sanidadgob si tienen sentido. #mascarillas Es más  ya el 80 % del metro no la usamos. https://t.co/pB4OHrUjv9,COVID-19,Unified Twitter Taxonomy
5630,1595397775763689479,@WRadioColombia Cuando vayan a urgencias y se demoren en la atencion es por que no hay suficientes camas ni recursos para la accidentalidad que producen los motociclistas  en epocas de covid gente que se moria por no tener camas de UCI estas ocupadas por motociclistas irresponsables,Motorcycles,Unified Twitter Taxonomy
5631,1595397775537377280,🌞 ¡Buenos días! 🌞  No esperes más y #PonteAlDía con tus vacunas  recuerda que aún estamos en pandemia 😥🦠  🔷Revisa aquí los puntos de vacunación que tenemos disponibles a lo largo de toda nuestra Red de @SaludOccidente https://t.co/DoOEEiHHON https://t.co/JMWs9IJgty,COVID-19,Unified Twitter Taxonomy
5632,1595397774505545728,@cathyVIPxokas @el_buenmike @eltataazul @Andres_Vaca_ Jajajaja jajajaja jajajaja POS aunque compares solo sus actuaciones en la liga local  Corona se lo lleva de calle  Corona con 60 partidos más solo recibió 1 gol más que Ochoa y atajó 30% más que la coladera Ochoa!! Es indefendible  entre más traten de justificarlo más lo hunden!!,Sports,Unified Twitter Taxonomy
5633,1595397762920620037,@HenkelGarcia En un pais donde todo el mundo hace lo q le da la gana  es de necio preguntar si usar o no la mascarilla. Salgo a la calle y nadie la tiene puesta.,COVID-19,Unified Twitter Taxonomy
5634,1595397759850500096,Un Taxi sin conductor  en China requiere que escanee antes de cargar su QR de covid y entrar al vehículo si el código marca verde  el robot Taxi autónomo  te llevará a tu destino previamente notificado. https://t.co/xqrKdPh9so,COVID-19: Latest news updates from around the world,Events [Entity Service]
5635,1595397753999429637,Este mes de 'Movember' por la #SaludSexual y #Reproductiva♂️  hablamos sobre prevención del Virus del Papiloma Humano en #hombres (¡y en todxs!)   ✔️#VPHsinBulos Recordamos el decálogo de bulos  #VPH de @FPuigvert y #SaludsinBulos  Info #vacuna ✉️➡️barcelonacentreprivat@gmail.com https://t.co/cLb5oU33YY,COVID-19,Unified Twitter Taxonomy
5636,1595397731954073601,@populares @eliasbendodo @MasDeUno Luchando contra una pandemia  una guerra en Europa y una oposición destructiva  ha conseguido sacar adelante el país con medidas sociales que protegen a la mayoría de los ciudadanos. No os queda más que el espantajo de ETA y el independentismo. Dais vergüenza ajena,COVID-19,Unified Twitter Taxonomy
5637,1595397731803185152,Mucho Tweet y mucho discursito  pero a la hora de la verdad no votáis a favor de las propuestas que plantean el fin de su obligatoriedad. No sois más que una panda de hipócritas. https://t.co/hCa5ByxBUL,Twitter,Brand
5638,1595397731182313473,hacer teletrabajo me incita a hacer cosas malas 😏😈,COVID-19,Unified Twitter Taxonomy
5639,1595397723846475777,@sergiosayas Fuera mascarillas,COVID-19,Unified Twitter Taxonomy
5640,1595397716955123712,Se extiende la campaña de vacunación contra el sarampión  paperas  rubeola y polio - https://t.co/0szMBkCEwZ,COVID-19,Unified Twitter Taxonomy
5641,1595397707215958016,"🔹 El director de CEDEUS  Waldo Bustamante  habla sobre los desafíos de las ciudades en el continente: ""El cambio climático y la pandemia afectan fuertemente a nuestro continente. Las ciudades de América Latina son más vulnerables a los efectos del cambio climático"". #PLEA2022 https://t.co/acOfdNlrr1",Climate change in the United States,Unified Twitter Taxonomy
5642,1595397690665451520,@mlgross1971 @Remamos2 @omarale87 @aleintoxicado @El_vengaK Se que no es asi que cosa? no se compraron Astrazenecas?  Imbec1l  habia faltantes de vacunas en todo el mundo  el unico que nos vendia era Rusia. Vos la debes pasar mal porque sos una persona muy idiot4,COVID-19,Unified Twitter Taxonomy
5643,1595397685783269376,@LibraCau10 Ese yanki q odia la bandera Argentina y dice w su bandera es la de EEUU q hace en un reality de acá es un figureti q denigra a los jóvenes x la edad y dice q sus formas son xq sus bromas si las de corona y Olmedo un salame,COVID-19,Unified Twitter Taxonomy
5644,1595397683749220352,El Covid 19 ayudó a legitimar instrumentos de control. La Identidad digital va en ese mismo sentido. Según su huella de carbono  podrá hacer o no hacer...la Satánica Agenda 2030 de la despoblación https://t.co/JQ9NvDa1Hy,COVID-19,Unified Twitter Taxonomy
5645,1595397682054729730,@85Estebancer Hoy China confinó a un montón de personas por aumento de contagios y fallecidos por #COVID19. Esto va pal' larguito  pero a #Ecuador ya mismo lo declaran libre de.,COVID-19: Latest news updates from around the world,Events [Entity Service]
5646,1595397679445590017,📞Cristina Wendel  secretaria general de SADOP Río Cuarto:  “No es estamos exentos de que el reclamo de los docentes crezca  como ocurrió con los trabajadores de la salud. Es preocupante que no sean sectores prioritarios para el gobierno”.,COVID-19,Unified Twitter Taxonomy
5647,1595397673233924096,A @NestorMoralesC y a algunos otros fachos de la mesa de #MananasBLU no les gusta que Petro subsidie la mitad del soat  pero no dijeron nada cuando Iván Duque subsidiaba a los bancos en plena pandemia. M.....paridos!!,Colombia political figures,Unified Twitter Taxonomy
5648,1595397663393988615,@sergiosayas Si   es necesario   para evitar contagios por ejemplo   hay muchas aglomeraciones que no se pueden evitar  si es la calle hay aire...los orientales que si saben las usan !!,COVID-19,Unified Twitter Taxonomy
5649,1595397659472248834,@gilfaburgstalle Vos piko Doctora no te aplicas cada año la vacuna contra la Influenza???,COVID-19,Unified Twitter Taxonomy
5650,1595397656330833920,Estalla protesta por confinamiento en la planta de iPhone más grande de China. #NoticiasSIN #Covid #Protesta   Más detalles en nuestro periódico https://t.co/Ovpz0o2vQa   https://t.co/PyIwRIQy2C,COVID-19: Latest news updates from around the world,Events [Entity Service]
5651,1595397625452396544,@jschaulsohn Cómo la teoría conspirativa que dice que la Pfizer genera problemas al corazón … Fuente: Diario oficial de Chile 🇨🇱,Pfizer,Brand
5652,1595397618661728256,Se me ha enganchado la mascarilla con el piercing. Este capítulo de destino final no lo vi.,COVID-19,Unified Twitter Taxonomy
5653,1595397609673342979,@madibooo @blanqui_la @YorkOcanto Se nota que no sabes cómo funcionan las vacunas y tienes la cabeza quemada de tantos documentales de YouTube de conspiranoicos  pobre.,Movies & TV,Unified Twitter Taxonomy
5654,1595397579541516295,@heavenfaced18 El cantante que nos ayudó s a sobrevivir en la cuarentena 😭😭😍,COVID-19,Unified Twitter Taxonomy
5655,1595397576844615686,@dafnis24852345 Así O más Claro Farias destructor de nuestra Carta Magna  Artículo 21  91  95 entré otros CRBV María Díaz lo indica en su Obra Antes de la Pandemia Límites dé la Constitucionalidad  advierte OJOS Pelaos con la Violación Irrespeto nuestra Carta Magna Aprobada por Mayoría absoluta,COVID-19,Unified Twitter Taxonomy
5656,1595397568770588672,@javilsantos @Kaisermisol En Japón monarquía? Ellos eran más de emperadores japoneses y no usaban corona si no me equivoco. Los alemanes si estaban oficialmente en monarquía y esa corona es la típica corona de realeza alemana,Events,Unified Twitter Taxonomy
5657,1595397558599401472,@Martuki90193974 @MavianGadara Lo que se hace a día de hoy no es ciencia  es puro negocio.  Si no que me expliquen los científicos la lógica de mascarillas en autobuses y no en supermercados  por poner un ejemplo,COVID-19,Unified Twitter Taxonomy
5658,1595397539951509505,"""¿Qué expertos han decidido que se mantenga?""  Respuesta: El Gobierno y el propio PP al votar  repetidas veces  en contra de la propuesta de Ciudadanos  llevada al Congreso varias veces  de eliminar la obligatoriedad de la mascarilla en el transporte público. https://t.co/UtntAmlSvY",COVID-19,Unified Twitter Taxonomy
5659,1595397539259449344,"radio y se da cuenta que el gobierno de Alberto  cuando no era ""perfecto"" por su 80% de imagen positiva en pandemia  ahora es ""una pobre víctima"" del gobierno de Macri y la CSJ que no le deja avanzar en las reformas  mientras aplauden el acuerdo de Guzmán y tiran loas a Massa.",COVID-19,Unified Twitter Taxonomy
5660,1595397536482820097,⚠️ATENCIÓN |  🦠Los casos de #COVID19 están aumentando  alertó el @msaludpy  🏥«Se proyecta que entre diciembre y enero los casos se disparen y se registre una nueva ola de contagios»  informó  📈Hace dos semanas había 5 a 6 casos por día  hoy son cerca de 50 casos diarios.  #L25 https://t.co/0VHKYqm4yR,COVID-19,Unified Twitter Taxonomy
5661,1595397531730583557,Importantes niveles de #producción de #carne #vacuna  🙂👍🐮🐄🥩https://t.co/l0N1gqVdIV⬅️ #Miercoles #MiercolesDeGanarSeguidores #FelizMiercoles #BuenMiercoles https://t.co/3moTLS56MD,COVID-19,Unified Twitter Taxonomy
5662,1595397529209778176,Día 982 de pandemia en Venezuela: 47 nuevos casos  cero fallecidos  https://t.co/Yyc9jSBi49,COVID-19,Unified Twitter Taxonomy
5663,1595397515830038530,@drjorgerachid Jorgu: pero la pandemia terminó....es como cuando Perón le declaró la guerra a la Alemania nazi cuando Hitler se había suicidado en el bunker..,COVID-19,Unified Twitter Taxonomy
5664,1595397491519885312,"Ayer hubo una sesión en el TSJ acerca de la LOPNA y sólo una dama llevaba tapabocas... ""La ley entra popor casa"" https://t.co/Z2KtyXJbT1",COVID-19,Unified Twitter Taxonomy
5665,1595397487405187073,Desde que empezó la pandemia solo uso Wi-Fi.,Wi-Fi,Technology
5666,1595397471387242496,@MiltonFriedom5 Al que conozco en Floripa acá tenía tremendo aserradero en Misiones  se fue con la crisis del 2001 y no le va nada mal. A los que conozco en México acá tenían pyme  depto  casa  auto y uno hasta avión. Se fueron en pandemia y tampoco les va nada mal. No se equivocaron. Qué dice?,COVID-19,Unified Twitter Taxonomy
5667,1595397471374610433,En el aeropuerto y el avión era la única con mascarilla...te tosen encima. No sería lógico que el que tose o estornuda usara la mascarilla y no uno?? Digo...como respeto..no aprendimos de la pandemia creo,COVID-19,Unified Twitter Taxonomy
5668,1595397464353378304,@lahistoriaec @FENOCIN_EC y qué corona tienen que solo a ellos les condonan las deudas? aaaa cierto el cuento del pobrecito el indio  cuando al ciudadano normal no de perdonan ni 10 centavos que queda uno debiendo en claro o movistar y hasta le mandan a la central de riesgos por eso. dejen de JODER!!!,COVID-19,Unified Twitter Taxonomy
5669,1595397462604251137,Simplemente 👑 https://t.co/bXyqVh2MV7,Spain politics,Unified Twitter Taxonomy
5670,1595397448364687361,@LDS_Crew venid a zaragoza otra vez porfavor  esta vez os prometo k no pillo el covid COMO LAS ÚLTIMAS 3 VECES,COVID-19,Unified Twitter Taxonomy
5671,1595397441628639238,Mortes por falta de atendimento. Autoridade alegam lockdowm. https://t.co/sN3LReK0hT,Mobile,Entities [Entity Service]
5672,1595397439149711360,Haciendo frente a la #crisisclimática  la  #pandemia #COVID-19  la inseguridad alimentaria y la violencia en la región de Mopti  #Mali @medicusmundi @CooperacionAND @comgranadacom  https://t.co/j81GPHk9YF,COVID-19,Unified Twitter Taxonomy
5673,1595397439053336577,La covid de larga duración es un problema de salud pública https://t.co/ttASJ9AEX3 via @el_pais,COVID-19,Unified Twitter Taxonomy
5674,1595397422305378305,Jason David Frank se había vacunado antes de morir como murió y leí que la vacuna si no te mata te jode la vida de otras formas  y si bien no murieron pero les jodieron la vida incluyo al Kun Agüero y a Christian Eriksen https://t.co/r4mqbMfGkK,COVID-19,Unified Twitter Taxonomy
5675,1595397416911400960,@RetroXosRetro Cómo lo reconociste bajo la máscara????,COVID-19,Unified Twitter Taxonomy
5676,1595397413556076547,Cuando tienen razón tienen razón https://t.co/JY2UOOCZmS,Spain politics,Unified Twitter Taxonomy
5677,1595397407419912193,@AAtasandra Como que pensar que la pandemia fue un invento? Acaso no lo es? Ay mi madre si es un virus creado en laboratorio y meses antes se decia ya que iba a haber una pandemia con encierro domiciliario🤣🤣 hasta 10 años antes bill gates dijo que habria una pandemia en 10 años🤣🤣,COVID-19: Latest news updates from around the world,Events [Entity Service]
5678,1595397391691452419,@RodrigoChavesR Tristeza la pérdida económica. Pero a estas alturas la mayoría sabemos que esas vacunas no sirven para nada más que dar efectos secundarios y muertes súbitas.,COVID-19,Unified Twitter Taxonomy
5679,1595397389526900737,@lauramartinnz la máscara y los guantes,COVID-19,Unified Twitter Taxonomy
5680,1595397378210934785,Oh no  el covid llegó a mi cuerpa,COVID-19,Unified Twitter Taxonomy
5681,1595397377820598274,Llevo en casa desde que me detectaron Covid sin ir a trabajar y la verdad... Le he perdido el sentido a currar 🤣😂,COVID-19,Unified Twitter Taxonomy
5682,1595397373953740800,Que indignacion !    asi lit merecemos extinguirnos https://t.co/FXJpP1jyfj,COVID-19,Unified Twitter Taxonomy
5683,1595397368387608576,Mi día de hoy empieza mal se me ha olvidado mascarilla para el tren  pero un hombre mayor tenía pq dice que las lleva por si alguien le pide🥺,COVID-19,Unified Twitter Taxonomy
5684,1595397366789570562,Los colaboradores cubanos en Venezuela seguimos el legado de Fidel  combatimos la #Covid-19  llevando salud y amor al pueblo venezolano. #FidelPorSiempre #CubaPorLaVida @cubacooperaven @minsapcuba @cubacooperaveB6 https://t.co/ECxBu79dbo,COVID-19,Unified Twitter Taxonomy
5685,1595397358560415746,@benitoc66284726 @InigoLascurain @rocionahle @Pemex ¿Tu ya fuiste? ¿Tienes fotos? En todo el país los ha hecho más pobres  De lo que si hay evidencia es de: - 9 millones más de pobres (7% de la población) - Desabasto de medicinas  se surte como el 62% de lo necesario - 750 000 muertos entre X covid (520 000 + que la media mundial),COVID-19,Unified Twitter Taxonomy
5686,1595397351992348674,@andy___monroe No se te ha ocurrido que quizás porque estamos enfermos y como compartimos vehículo con la familia  lo último que quiero es enfermar a mi esposo e hijo  uso cubrebocas todo el día dentro de la casa y carro cuando ando agripada  ni que decir si es Infección.,COVID-19,Unified Twitter Taxonomy
5687,1595397346724036609,Pero sigo mal piripi https://t.co/qvKuSJCvJJ,COVID-19,Unified Twitter Taxonomy
5688,1595397331129597952,@camivillamizar Cuando la pandemia funcionarias se hacían lipo  excedieron? Pobre cucuta con esta arpía,COVID-19,Unified Twitter Taxonomy
5689,1595397329917734913,@SCentellesFarma @ffarmaciaUCM La custodia y dispensación es una actividad fundamental y crítica  como se ha comprobado también durante la pandemia.  A riesgo de estar equivocado  creo que en el futuro va a ser insuficiente.  Saludos.,COVID-19,Unified Twitter Taxonomy
5690,1595397322711539712,¡EL CANCER DE MÉXICO! Apoyen a los autores. ¿El virus de antaño y terco tema del día? Me honraría tenga EL COMBATE CONTRA LA CORRUPCIÓN (en México énfasis en el Poder Judicial de la Federación)  Porrúa 2021  impreso y kindle. https://t.co/AzLsfb5b1m https://t.co/azhSC9qJzD,COVID-19,Unified Twitter Taxonomy
5691,1595397305523269633,@drjorgerachid Armate un vacunatorio Vip y dense ustedes esa vacuna en vivo y en directo .Payaso.,COVID-19,Unified Twitter Taxonomy
5692,1595397302163759106,@Claudiashein Por eso un lote de ivermectina para cada hogar mi estimada delincuente electoral?,Mexico political figures,Unified Twitter Taxonomy
5693,1595397268940750848,@ArmandolioMejor Jason David Frank se había vacunado antes de morir como murió y leí que la vacuna si no te mata te jode la vida de otras formas  y si bien no murieron pero les jodieron la vida incluyo al Kun Agüero y a Christian Eriksen,COVID-19,Unified Twitter Taxonomy
5694,1595397242709499905,@Francis12333073 Mal gobernante  porque piensa en los menos favorecidos  que las ayudas llegan al bolsillo. Es el mejor presidente que podemos tener en pandemia y en guerra. Y os jode!,COVID-19,Unified Twitter Taxonomy
5695,1595397242382344194,@alfwarrior https://t.co/xhOl3iRDXf ¿Este articulo te parece robusto? Porque a mi sí y yo diría que no se está informando a la gente de los riesgos que traen las (re)infecciones por Covid.,COVID-19,Unified Twitter Taxonomy
5696,1595397228704763904,Anvisa aprova vacinas bivalentes contra covid-19 https://t.co/Y08jpj7JFP  #blogdocafezinho #distritofederal #df #brasilia #brasil #noticias #ultimasnoticias,COVID-19,Unified Twitter Taxonomy
5697,1595397227702358017,Este fin de semana se llevó adelante @EstereoFestival en Rosario  el primer festival de podcast del país.  Pudimos compartir la experiencia de escuchar en vivo algunos de los podcast que nos entretienen cotidianamente  en este formato que -pandemia mediante- llegó para quedarse. https://t.co/j4K4jMVAgI,Basketball podcast,Unified Twitter Taxonomy
5698,1595397215656194048,@Mirk_T Hay q realizar un profundo estudio con los problemas d memoria q tienen Al parecer a todos se les olvidó o no les conviene recordar  q en medio d una PANDEMIA y una crisis económica MUNDIAL fueron la oposición más obstruccionista d la historia Sin contar el estallido y migración https://t.co/vUDGbHZOuG,COVID-19,Unified Twitter Taxonomy
5699,1595397215559864320,#plandemia #yonomevacuno @ivaxsirc a escuchar atentamente! #EffetsSecondaires #effetsindesirables  #EffetsSecondairesvaccins #MacronDestitution #MacronDEGAGE #BillGatesBioTerrorist #VaccineSideEffects #vaccineSideEffect #VaccineDeaths #vaccineinjuries #Nuremberg2 #Nuremberg2Now https://t.co/NTWu6OU4Ak,France politics,Unified Twitter Taxonomy
5700,1595397211038404608,@OrneHoyer Por mucho  Corona de Lagrimas 2  con la unica Reina VICTORIA RUFFO,COVID-19,Unified Twitter Taxonomy
5701,1595397209725587461,@Ia__BeILezza Caldo de pata e' pollo para combatir el COVID,COVID-19,Unified Twitter Taxonomy
5702,1595397198547656707,@Vilariez Ñilililiñiñiñi. Pos yo la llevo por la calle todavía (si creo que tengo posibilidad de catarro o gripe) y no me incomoda. No me cambiarás nuncaaaaaaaaaaaaaaaáaaaaaa. Mascarilla como ley de vida.,COVID-19,Unified Twitter Taxonomy
5703,1595397191811596288,@unfufu Si. El mensaje del presidente no fue el correcto ni el adecuado. Tampoco es que este de acuerdo con la obligatoriedad de la vacuna Ni el uso de las mascarillas.,COVID-19,Unified Twitter Taxonomy
5704,1595397185629290497,Que lindo ver que Laura Canoura es tendencia por FASCISTA.  Pero mas lindo  es ver como a la izquierda se le va cayendo el discurso y la mascara de la tolerancia y democracia  dejando ver lo de verdad son: FACHOS.,COVID-19,Unified Twitter Taxonomy
5705,1595397185524359168,#LeySiesSiARV @manuelrico  Hoy hace 980 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerables. 7.291 murieron sin recibir atención médica (5.795 con covid). El  @fiscal_es   no investiga. Ellos pasan  nosotros #NO,COVID-19: Latest news updates from around the world,Events [Entity Service]
5706,1595397184849149954,Tengo hambre :(  No desayuné. Y la que me acolita el tigrillo está en teletrabajo :'(,COVID-19,Unified Twitter Taxonomy
5707,1595397180562472960,Compartimos información respecto  al proceso de vacunación COVID-19 y punto de testeo PCR entregado por el Departamento de @saludmelipilla #Bollenar  #SiempreAtentos https://t.co/h0sEKewW8u,COVID-19,Unified Twitter Taxonomy
5708,1595397172542971904,@jpcarrion1 @BIsozaki @Patticcha @chokosoda @Minsa_Peru Pero si tú eres el que aseguras que hay gente internada por vacunas  tú deberías saber  no? Quiero ver tus fuentes. O solo hablas porque eres un bocón que tira suposiciones? Estudio medicina y voy a hospitales así que me gustaría saber de dónde sacas tal información.,COVID-19,Unified Twitter Taxonomy
5709,1595397171150557189,Hoy funcionarán seis vacunatorios móviles en la Capital  🏥Los dispositivos están operativos en distintas zonas. Allí se administran   dosis contra COVID-19  de Calendario Nacional y de Campaña de Vacunación Pediátrica.  https://t.co/RpNrN4JNdX #salta #salud https://t.co/u3FgQDO4KL,COVID-19,Unified Twitter Taxonomy
5710,1595397168541597698,"""Eso solo pasa en China"". Pues los chinos también se están cansando de tragar ... https://t.co/VpmCiw0Ifh",COVID-19: Latest news updates from around the world,Events [Entity Service]
5711,1595397159389741056,Han dejado a un muchacho que iba corriendo al trabajo tirado en la parada por no llevar mascarilla… QUE ABSURDO SI LUEGO ESTAMOS TODOS PEGAOS DE VRD,COVID-19,Unified Twitter Taxonomy
5712,1595397156852170752,@alfaresponde @EcuavisaInforma Leer no cuesta nada  solo en enero del 2022 tuvo utilidades de $7000000  solo en enero pero no cuentas pandemia y la tasa de mora que se causó y muchas cosas más  huele a lana trasquilada,COVID-19,Unified Twitter Taxonomy
5713,1595397155401125888,Fighting Stigma (ES) Exclusión  pandemia e inflación - El Periódico de Aragón: El informe Foessa sobre el impacto de la pandemia en España recoge el empeoramiento de la mayoría de indicadores que miden la pobreza y exclusión. https://t.co/A4tRqBSNum,COVID-19,Unified Twitter Taxonomy
5714,1595397147394031616,¿Recordáis este vídeo?  Resume la pandemia a la perfección.   Medidas absurdas para evitar lo inevitable. https://t.co/SLyZKIxsyU,COVID-19,Unified Twitter Taxonomy
5715,1595397121515335681,#23Nov|🇻🇪 🎄 ¡ETIQUETA DEL DÍA! ▶️   #FelizCumpleañosPdteMaduro   ¡Seguimos juntos y de victoria en victoria!   @Mippcivzla @tonogiraldo84 @NicolasMaduro https://t.co/dvlvx9L3TO,Venezuela political figures,Unified Twitter Taxonomy
5716,1595397099608326146,@VirginiaSanroma Todo es una mentira ser político en España es una ganga 7.500 € al mes y el 3% de todo lo gestiona bajo su mandato  artur Más ponte la vacuna ya .,COVID-19,Unified Twitter Taxonomy
5717,1595397099105009665,@RobinLawley2 @ierrejon Se te olvida los cientos de ancianos muertos por su protocolo en las residencias de ancianos por COVID la mala gestión de sus residencias que la lleva la comunidad que ella preside comida en mal estado ectr   el ZENDAL  la huelga de médicos las ayudas a ricos   sigo?,Spain political figures,Unified Twitter Taxonomy
5718,1595397088849940484,Pero enseña 😞 https://t.co/IKQdpT7pwS,Fitness,Unified Twitter Taxonomy
5719,1595397084341059584,Ya va.. es un robo-taxi.. si el pasajero da positivo NO VA A CONTAGIAR AL CONDUCTOR..! https://t.co/XJsNzhFnPU,COVID-19: Latest news updates from around the world,Events [Entity Service]
5720,1595397082415775745,La denuncia contra Macri por violar la cuarentena pasó a la Justicia bonaerense - https://t.co/tFDOGfi1UN,COVID-19,Unified Twitter Taxonomy
5721,1595397078129188865,@edugranadosg sin duda será un ataque a tener en cuenta durante todo el torneo… por cierto  que bueno es el hijo de satan Gvardiol  que jugó con máscara debido a que es más feo que kiko matamoros https://t.co/slZenme4dY,COVID-19,Unified Twitter Taxonomy
5722,1595397072156590083,#Coronavirus Se registran siete muertes adicionales y 181 hospitalizados por el covid-19 | Agencias #Covid19 https://t.co/H1FvZUoadn,COVID-19: Latest news updates from around the world,Events [Entity Service]
5723,1595397068041768960,#Coronavirus Cómo manejar la tercera Navidad junto al COVID-19 - El Nuevo Día #Covid19 https://t.co/MywPjMU3bA,COVID-19: Latest news updates from around the world,Events [Entity Service]
5724,1595397065672122370,#Coronavirus China enfatiza respuesta científica y precisa a COVID-19  dice funcionario ... - Spanish People Daily #Covid19 https://t.co/MNDQYE1jtz,COVID-19: Latest news updates from around the world,Events [Entity Service]
5725,1595397043534630913,@Yo_soy_JulyR No tienen ni puta idea de lo que lleva el Ibuprofeno  van a saber lo que llevan las vacunas...,COVID-19,Unified Twitter Taxonomy
5726,1595397041659662336,"""Tenemos las vacunas en los centros de salud y policlínicas  y sí hay vacunas disponibles en el país""  @EOrtegaBarria #TReporta",COVID-19,Unified Twitter Taxonomy
5727,1595397041257062401,Si los mentiros se van. LOS MENTIROSOS Y MENTIROSAS HUEVONES Y HUEVONAS RATEROS Y RATERAS  MANTENIDOS Y MANTENIDAS  ¡S I N V E R G Ü E N Z A S! EL PUEBLO SE CANSA DE TANTA PINCHE TRANZA. Así que prepare sus maletas junto con la minoría ardida y moralmente derrotada  4T VA QUE VA! https://t.co/M9vDzkjANt,COVID-19,Unified Twitter Taxonomy
5728,1595397037847347200,@traduadiccion @NATALIA97667061 Yo siii y eso que lo viví en plena pandemia  pero realmente tuve un embarazo muy bueno. Tuve que coger la baja de riesgo muchos meses antes y lo pude disfrutar tranquilamente. Apenas sin síntomas. Eso si  el último mes fue mortal 🤣,COVID-19,Unified Twitter Taxonomy
5729,1595397032126345216,@Opresii Tomi injury Mitoma （Corona?）,Ghanaian Influencers,Unified Twitter Taxonomy
5730,1595397020898185216,#SabiasQue La prócer ecuatoriana Manuela Sáenz falleció el 23 de noviembre de 1856 a los 60 años de edad durante una epidemia de difteria que azotó el norte de Perú. @corpindustrias @MichelleDVzla #FelizCumpleañosPdteMaduro https://t.co/NY06mX85JU,COVID-19,Unified Twitter Taxonomy
5731,1595397011666247681,Un estudio recomienda que las mujeres embarazadas se suplementen con colina durante la pandemia https://t.co/ksaudzmXSm,COVID-19,Unified Twitter Taxonomy
5732,1595397001990078464,Potosí se querella contra Miss Bolivia por discriminación  pide despojar de la corona a Fernanda Pavisic https://t.co/oPTMU25LAY Sociales  Videos ! https://t.co/bopffUFKIc,COVID-19,Unified Twitter Taxonomy
5733,1595397000564031491,@conexaopolitica Anvisa genocida,COVID-19,Unified Twitter Taxonomy
