,id,tweet,sentimiento,entidad
4603,1593539412616519680,@patriotas_news @pavao9111 Tomei cloroquina no quinto dia de Omicron   dias anteriores usei ivermectina e azitromicina  curei rápido e sem sequelas   tudo que o presidente falou estava correto  foi o único a tentar nos proteger...,positivo,COVID-19
4604,1593536315538259970,Parte 1/3🧵  A Ivermectina funciona e você não pode confiar no governo!!  Siga o Dinheiro!!” https://t.co/iSH6LCizKf,negativo,COVID-19
4605,1593535391402844160,@Ricondbr @IracemaHorta @Shirley97902543 Existem milhares de estudos que comprovam tudo o que os médicos do tratamento precoce já diziam: máscara e lookdown não adiantam  ivermectina e hidróxidoquina ajudam  vacina mata. Isso continua censurado. E está acessível em https://t.co/QqonCkEPiV,negativo,COVID-19
4606,1593534067517046786,@valbolsonaro Sintomas do covid me pegando  tomei a belezura chamada ivermectina e acordei 90%. Ai ai ai  perdi amigos pq não quiseram tomar o off label  sendo que em SC é oq os médicos receitam.,positivo,COVID-19
4607,1593533110267875329,@mariliadf2 A ivermectina é produzida pela ciência ou também é feita em fundos de quintal.,neutral,COVID-19
4608,1593531142979960833,@htapaulinha82 @SERGIOROFSOUZA1 É difícil  eu também avisei minha família mas  o povo estava ávido pela picada.  O sistema manipulando a todos   usam a  tática de assassinar a  reputação de médicos que defendem o tratamento com hidroxicloroquina e a ivermectina. https://t.co/3LXrzHGk5z,negativo,COVID-19
4609,1593530672936849408,@BRASIL_LIVRE_JA Ivermectina...,neutral,COVID-19
4610,1593530433999966209,"ivermectina (e i famosi e contestati trial ""together""  ve li ricordate  che sembravano fatti apposta per invalidare di volta in volta il farmaco scelto - ovviamente economico e quindi ""fastidioso""...) https://t.co/8Wh1Sr3XF3",negativo,COVID-19
4611,1593528056643289088,@ZimermanRicardo Tem estudos já q a ivermectina funciona melhor q as vacinas,positivo,COVID-19
4612,1593526454893121536,"Está tudo interligado  o sistema também está por trás da pandemia. Para conseguir a liberação da vacina foi necessário ""matar "" a hidroxicloroquina e a ivermectina e assassinar a reputação de médicos que fazem o tratamento precoce. https://t.co/A7AdVPLjO1",negativo,Pfizer
4613,1593525340504309761,"Minha mãe ontem falando ""é  agora estão surgi do estudos que ivermectina é mais eficaz q a vacina na prevenção na covid... pra você ver  até hoje eu não peguei  né?""  Pois engraçado que eu não tomei um único comprimido disso e também não peguei covid  isso trabalhando em mercado",positivo,COVID-19
4614,1593521293948862466,@WhatsUpLA2 @borghi_claudio Grazie del contributo  quindi si faccia una bella terapia alla ivermectina. Purtroppo la classe politica è lo specchio del paese  benaltrismo e mancanza di visione futura 👍,positivo,COVID-19
4615,1593520478534205442,"@madforfree @a_meluzzi Basta guardare i decessi per milione di abitanti nei paesi che hanno ""curato"" con il vaccino e quelli  per lo più africani che hanno curato con idrossiclorochina  artemisia annua  ivermectina ecc... https://t.co/OD6HuSOyDn Studi idrossiclorochina ⬇️ https://t.co/tEwwY1nk2m https://t.co/jj2oN4BlNw",neutral,COVID-19
4616,1593520054691315715,Madrid nunca ha cumplido con los límites legales de dióxido de nitrógeno (NO₂)  ni siquiera en pandemia.  ¿Crees que @Madrid cumplirá en 2022 con los límites de contaminación por primera vez?,positivo,COVID-19
4617,1593515355292700672,Ivermectina e Covid  Gli studi sull'ivermectina e il Covid 19 sono moltissimi basta andare sul sito PubMed si possono trovare  a oggi  164 studi.  https://t.co/VAwB48DQwN https://t.co/6FfdHPai6m,neutral,COVID-19
4618,1593508023917346817,@artoliverr @HeldeRED @o_antagonista @RomeuZema Conversei com um amigo que mora no Japão  em Osaka a mais de 30 anos e é completamente mentira que o governo esteja adotando o uso de ivermectina. Você tá tentando gerar notícia falsa a troco de quê  Oliver?,positivo,Osaka
4619,1593507742639017989,@amandamoraes500 De bicicleta.  Tome. Ivermectina.,neutral,COVID-19
4620,1593504856916066304,L'ivermectina ha salvato l'Africa e lo stato indiano Uttar Pradesh Capita a volte che i paesi poveri siano più fortunati dei ricchi https://t.co/ETPAar765B,positivo,COVID-19
4621,1593504535401713665,@borghi_claudio L’ivermectina però no dai…capisco titillare certi soggetti  però un limite ci dovrebbe essere..,negativo,COVID-19
4622,1593494330265812993,@ivanacristofane @borghi_claudio Ma lei sa cosa sia l’ivermectina? O parla a vanvera per partito preso?,negativo,COVID-19
4623,1593493791901716480,@porro62_m @borghi_claudio Ma almeno sai cosa sia l’ivermectina? Prima di credere a qualsiasi cazzata magari si dovrebbe studiare no?,negativo,COVID-19
4624,1593493777070673922,@borghi_claudio Ma quindi la Merck   produttrice di Ivermectina  perché avrebbe mai affermato questo?  https://t.co/qwH0PRNbsB,neutral,Merck
4625,1593493333904596994,@borghi_claudio L’uso dell’ivermectina (antielmintico  dubito sappia cosa sia) è stato definito INUTILE dall’EMA  non dai POTERIH FORTY,negativo,COVID-19
4626,1593484935771324417,@Truthfullone2 @George_DLaJ @Ronalbg Y hay otro antiviral muy común en los antigripales que todavía es mejor y mucho menos tóxica y muy económica que hasta la Ivermectina. Se le hicieron estudios y funciona muy bien para el Covid  sin embargo nadie la menciona. Obviamente va vs intereses de farmacéuticas!!,positivo,COVID-19
4627,1593481658761498625,Tô querendo gritar  já vou entrar na azitromicina  com essa onda de covid aí,negativo,COVID-19
4628,1593475276318588928,¿El domingo van a repartir Ivermectina @PPmerino @Claudiashein?   #LaMarchaDeLosPENDEJOS,neutral,Mexico political figures
4629,1593474291567366144,@juniorcfs @fcmaia2515 Ivermectina…,neutral,COVID-19
4630,1593472684826005505,"As futuras avós nascidas na década de 80-90 vão ministrar pros netos as seguintes receitinhas ""milagrosas"": - água com limão; - Ivermectina; - fruta em jejum; - lavagem nasal.",neutral,COVID-19
4631,1593471488396492801,@mariliadf2 Negacionismo da Saúde não  negacionismo da imprensa militante que não reconheceu aneficiência do tratamento precoce com ivermectina (inclusive agora sendo comunicado amplamente pelo governo japonês) e os contratos de vacinas massivamente impostos ignorando efeitos colaterais  etc,negativo,COVID-19
4632,1593468230248562689,*JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA*  Da série  Bolsonaro tem razão!  https://t.co/DknbITiatv  Assista ao vídeo 👆👆   UTILIDADE  interesse público 👏,positivo,COVID-19
4633,1593466743648919553,@reyreysincorona Sigue con tu ivermectina  y no fastidies,positivo,COVID-19
4634,1593465593763700736,@MaresPrez1 @Fifirulais3030 @Claudiashein ¡Ojalá y sea la candidata del pseudo presidente! Perdió la Ciudad Mato por negligencia a las víctimas del metro Ahora dos mujeres en una coladera El metro fallando La Ivermectina La obligan a ser igual a su patrón y no le sale... 🤣 ¿Te imaginas en los debates esos temas?,negativo,Mexico political figures
4635,1593463715516628998,@LuisCla62172760 Eu e minha família fizemos o tratamento precoce com Ivermectina e vitamina D  e NUNCA tivemos NADA de COVID 19. E olha que eu saía na rua 2 X ao dia SEM MÁSCARA ( nunca usei máscara  só pra entrar em comércio  mesmo assim porque tá exigido). NÃO NOS VACINAMOS TAMBÉM !,positivo,COVID-19
4636,1593460466554228739,"@doctorcensurado  a COVID me deixou um radical.  Vamos supor que amanhã eu tenha uma frieira no pé e precise de um médico. Na hora da consulta como quem não quer nada  mando: ""E a ivermectina  doutor?"".  Se ele não defender  sei que é ruim e não estuda porra nenhuma. Não serve.",negativo,COVID-19
4637,1593458089843384320,@borghi_claudio Ivermectina...ma se capisce poco di economia  può parlare di un campo praticamente a lei sconosciuto con insinuazioni basate sul nulla? È un mese che siete alla guida ancora solo cazzate. Pensate a risolvere il problema della bassa scolarizzazione del paese!,negativo,COVID-19
4638,1593457816622157827,@gleisi Não tomei  nem meus pais nem meus filhos . Estamos muito bem e nem pegamos essa praga aí . Meus pais pegaram tem 78 anos .se curaram com ivermectina e.hidroxicloroquina ...dia seguinte não tinham mais nada . Nem pro hospital foram,positivo,Brazil political figures
4639,1593451207565123585,@gugachacra Efeito colateral do uso concomitante de azitromicina  cloroquina e viagra,neutral,COVID-19
4640,1593450544055689218,@taoquei1 Várias pessoas te do reação grave das vax e eles dizendo ser covid.  Sigo na minha ivermectina que durantes esse pandemônio todo passei plena .,negativo,COVID-19
4641,1593450474576953346,@0iSakura Trans pela cara  mutação por excesso de Cloroquina com Ivermectina.,neutral,COVID-19
4642,1593448590755733507,@padilhando É só tomar ivermectina! Isso tudo é desespero...,negativo,COVID-19
4643,1593448582639755265,@amandamoraes500 FICA A DICA: Nada que um bom estoque de máscara   álcool gel  um bom imunoestimulante  boa alimentação e boa hidratação não possam ajudar. E se for o caso  vacina (p/ quem não tomou mas aceita tomar) e/ou a ivermectina (p/ quem concorda em usar corretamente) só pra garantir.,positivo,COVID-19
4644,1593448166371692545,@HAZLITTWAR @rafacarrilhor Vc consegue reverter tomando ivermectina  acredite se quiser!,neutral,COVID-19
4645,1593445213069930496,@GabrielKustow Esses olhares vazios e expressões de quem está com prisão de ventre são efeitos colaterais da Cloroquina ou Ivermectina?! 🤔,neutral,COVID-19
4646,1593444946136145922,@PatricioVieiraa @classesom1 @AugustoNPistola Meu Deus vcs tomaram tanta ivermectina e cloroquina que afetou o cérebro !! Aceitem   vcs perderam !! Lula vai melhorar o nosso Brasil !! Bolsonaro eh o pior ladrao de todos os tempos ! Acordem !,negativo,Brazil political events
4647,1593444850510225411,@debbmarii @Massi_Fantini84 Ivermectina non ha nessun beneficio nel trattamento del COVID. È stato comprovato.,negativo,COVID-19
4648,1593444837256306688,@Acua05Sj @FreedomMan33 @natijota No conozco un no vacunado que haya pasado así el covid y quede mal .La verdad que en estos 2 años y en los grupos que estoy siempre salieron adelante así que me suena raro mi madre paso el covid sin vacuna y no quedo mal y eso que no tomo ivermectina .tomo paracetamol,positivo,COVID-19
4649,1593443386043863043,"“Interesante que la ""ciencia"" que se supone debíamos  creer sobre ivermectina resulte plagada de dinero FTX. Probablemente sea una coincidencia que no tiene nada que ver con los métodos absolutamente indefendibles  los titulares sensacionalistas y los datos aún secretos.💰” 🤡🤡 https://t.co/i06WdxFcN3",neutral,COVID-19
4650,1593442534210109450,@rafabene21 @mfriasoficial Você viu as últimas notícias das vacinas? Ela trazem danos à saúde. No fundo ele tinha razão. Esse é o problema de vocês. Vocês não tem nem a decência de ler artigos científicos.  Você sabia que no https://t.co/ol1eU4aQ2E tem uma postagem falando sobre a ivermectina?,negativo,COVID-19
4651,1593442469194207233,"@DrREpifanio @MINSAPma Y hablando de mascarillas sabia q en un estudio de 12 mascarillas faciales  cada mascarilla contenía partículas de dióxido de titanio (TiO2) en al menos una capa  a niveles que ""superaban el nivel de exposición aceptable"".",positivo,COVID-19
4652,1593441694900428801,@Amoris Ivermectina e azitromicina.,neutral,COVID-19
4653,1593440451255844864,@dra_regenmedica IVERMECTINA 2 CAPSULAS DIARIAS POR 5 DIAS  CON EL TRATAMIENTO HABITUAL PARA LA GRIPE,negativo,COVID-19
4654,1593439989936824321,@FelipeA41644496 @cintialima_22 @folha Quer que eu te mande artigos comprovando a eficácia da hidroxicloroquina e ivermectina? Te mando  sem problemas!,positivo,COVID-19
4655,1593439012735561728,@arnonco @mariliadf2 Não só não obrigar  como desinformar. E desinformação mata.  Meu pai seguia o mesmo desdém do mito  dizia que era gripezinha e quando pegou se tratou com cloroquina e ivermectina.  Poucas semanas depois que pegou covid  ele faleceu.,negativo,COVID-19
4656,1593437673934290944,@QuasiDixit No existe el virus la vacunas tiene metales pesado y dióxido de grafeno es una matanza lo que están asiendo y se están quedando callado y lo que están provocando esto se llama nuevo orden mundial,neutral,COVID-19
4657,1593436782313574400,O povo acha que covid é micose pra tá tomando ivermectina KKKKKKK,positivo,COVID-19
4658,1593432240553279489,@Amoris Se puder use o protocolo do sucesso: Hidroxicloroquina/Azitromicina/Ivermectina aqui em casa não falta👍🏼melhoras pra vc🙌🏼🙏🏼,positivo,COVID-19
4659,1593431846284574722,@AliQuintiliano Demência da cloroquina! Ou  quem sabe  da ivermectina? Bizarro!,negativo,COVID-19
4660,1593431672648830977,@Amoris Ivermectina!,neutral,COVID-19
4661,1593430028292866050,@mariliadf2 Fui salvo da covid porque fiz o tratamento precoce com hidroxicloroquina ivermectina e nitazoxanida. Tenho as receitas.,positivo,COVID-19
4662,1593429895744561153,SUS FALANDO SOBRE IVERMECTINA... AQUELA DO BOLSONARO... LEMBRA???  ACORDA!!! ESTÃO OBRIGANDO O POVO VACINAR VENENO!!! SE INFORMEM EM GRUPOS MÉDICOS SÉRIOS! PESQUISAS NO MUNDO SÃO CONTRA ESSAS NOVAS VACINAS!!! https://t.co/6oxkzKjBAO,negativo,Brazil political events
4663,1593428756999315458,@annadiasluiza Efeitos colaterais da Cloroquina + Ivermectina,neutral,COVID-19
4664,1593428057838206976,Eu tô num desespero tão grande de não pegar covid por causa da minha formatura  que consigo até ter empatia por quem acreditou na história da ivermectina kkkk,negativo,COVID-19
4665,1593427898286821376,@Amoris Suco de acerola para ajudar a imunidade e ivermectina!,positivo,COVID-19
4666,1593427719605321728,@fellipebambam @Amoris Uma ivermectina não vai fazer mal,positivo,COVID-19
4667,1593427691952377856,@Amoris @CardozoRickson Ivermectina  zinco  cúrcuma e muito líquido. Vitamina D 50.000 ui - 1 comprimido por semana até se sentir melhor depois para (foi o que minha médica me passou quando tive),positivo,COVID-19
4668,1593426887409369088,@Micarmenlaprofe No vas a morir. Conocí a alguien con melanoma maligno en stage IV. Hace años el médico le dijo que a falta de opciones intentara “un vermífugo para niños que ha demostrado que eleva las defensas en el organismo. Era el preámbulo de la ivermectina.,positivo,COVID-19
4669,1593426331341053953,@Amoris IVERMECTINA,neutral,COVID-19
4670,1593424943500230658,@leelasik Qué piensa del tratamiento con ivermectina y de terapias alternativas cómo el dióxido de cloro?,neutral,COVID-19
4671,1593424670283497474,@Amoris Ivermectina. E dexametasona pra tosse … foi oque me salvou,negativo,COVID-19
4672,1593423596503945218,@ocram Cc: La Ivermectina   Xd,positivo,COVID-19
4673,1593423216302821377,Meu pai viu que o número de casos de COVID tá aumentando e tá papocando o cu de ivermectina de novo. Alô Deus sou eu de novo,negativo,COVID-19
4674,1593422813368655872,@UOLNoticias Toma cloroquina e ivermectina que melhora.,positivo,COVID-19
4675,1593422372027129857,@Amoris tem um trabalho do japão que provou que ivermectina é eficaz perai que vou procurar o link,positivo,COVID-19
4676,1593421883935956994,"@ffcjhonatan @UOLNoticias Luta ☮️ tio Ao menos reconhecem que tem pandemia e covid NÃO era fake. Progresso! Reconhecem q bolsonaro AFUNDOU a mãozona p se reeleger ou ""por enquanto não?"" Mimimi mumumu e  🤪 E a cloroquina e ivermectina? Cleptocracia foi bolso 2019/2022",positivo,Brazil political events
4677,1593421701576101889,@SigaGazetaBR IVERMECTINA CURA... VACINA MATA.,negativo,COVID-19
4678,1593421150155116544,@reyreysincorona Vaya vaya con este camaleón inepto que como congresista fue una calamidad y encima destilaba tanta estupidez en su programa de Willax a favor de la Ivermectina y la vacuna peruana. Pobre mequetrefe.,positivo,COVID-19
4679,1593421142529753089,@gleisi *JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA* E agora? Quem estava certo?  Quem vai pedir desculpa a Bolsonaro? Quem vai ter humildade de pedir desculpa às famílias que perderam seus entes queridos?,positivo,Brazil political figures
4680,1593419493769969671,@printsminions Eu até achava graça dessas conversas  mas hj já fico assustado. Essa gente é completamente fora da realidade. Não sei se e por causa da cloroquina ou excesso de ivermectina  mas claramente as funções cerebrais estão seriamente prejudicadas.,negativo,COVID-19
4681,1593418968462680067,@Nelson901963412 @A_Volta_do_Caos @carloscezarcjr @_AmandaKlein Engraçado que o protocolo no hospital público que minha mãe ficou internada com covid tinha cloroquina e ivermectina… E pasme vc  ela melhorou!!!Graças à Deus!!!,positivo,COVID-19: Latest news updates from around the world
4682,1593417618068627457,@almaldo2 Exceso de ivermectina,neutral,COVID-19
4683,1593416562660229120,No funcionaron las mascarillas  ni las cuarentenas  ni las vacunas  ni la aspersión en calles  animales y personas  ni los lavaderos de zapatos y tampoco funcionaron los desinfectantes de manos. ¿Hubo algo que funcionara  además de la Ivermectina (que prohibieron)? https://t.co/bt2jgUlIz5,positivo,COVID-19: Latest news updates from around the world
4684,1593415305136513025,@Claudiashein Y no te preguntaron de los 27 muertos en la línea 12 del https://t.co/VLV4ED0d7z los nos del Rebsamen .de los conejillos de indias de la ivermectina.? Demagogo pelele del kks,negativo,Mexico political figures
4685,1593413963961737220,*JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA*  E agora? Quem estava certo?  Quem vai pedir desculpa a Bolsonaro? Quem vai ter humildade de pedir desculpa às famílias que perderam seus entes queridos?   https://t.co/PnzkUm9viq  Assista ao vídeo,positivo,COVID-19
4686,1593412718572310529,Otro doctor honoris causa  ojalá no recete ivermectina.  Es bromi memito te i ❤️u  es chiste local de los médicos. https://t.co/GomCSyNNYQ,positivo,COVID-19
4687,1593411168714084354,CLOROQUINA E IVERMECTINA! 🤭🤭🤭 https://t.co/94x0z9V3oN,positivo,COVID-19
4688,1593410953705578498,@jose_simao Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,COVID-19
4689,1593410783559520256,@GugaNoblat Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,COVID-19
4690,1593410573898846208,@miriamleitao @simonetebetbr Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,Brazil political events
4691,1593410486502129667,@LulaOficial @antonioguterres @ABaerbock @EspenBarthEide @ricardostuckert Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,Brazil political events
4692,1593410236559269889,@alexandregarcia Da pra confiar num jornalista que receitava ivermectina pra imunização da covid? ...🤔,positivo,COVID-19
4693,1593410213775695872,@ErikakHilton hehehehehe  BÉÉÉÉÉÉ   ***ATENÇÃO GADO*** Comprem a sua cloroquina + ivermectina antes que acabe!!! Não se esqueça do ozônio na bunda tb!!!,negativo,Brazil political figures
4694,1593410158650089473,@tiagobarbosa_ @RubensOtoni E Ai Tiago e o LULADRÃO fez o que? aproveita e veja isto: Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,positivo,COVID-19
4695,1593409709448593408,@reinaldoazevedo Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,COVID-19
4696,1593409682177130497,Em pleno 2022   Elon Musk comprou o Twitter tá cobrando 8 dólares  mandando foguete pra Marte  Jackie chan não usa duble e você passando azitromicina e predinisona pra covid ....,neutral,Business personalities
4697,1593409549817479168,@BernardoMF Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,COVID-19
4698,1593409379834789888,@GuilhermeBoulos Ivermectina saiba quem tinha razão https://t.co/woCqx572EY  via @YouTube,neutral,Brazil political figures
4699,1593409379428098050,@GuilhermeBoulos Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,Brazil political figures
4700,1593409118978641922,@DilmaResiste E ISSO AQUI? Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,COVID-19
4701,1593408860223549440,@gleisi Assista Isso M E N T I R O S A! Ivermectina saiba quem tinha razão https://t.co/woCqx572EY  via @YouTube,neutral,Brazil political figures
4702,1593408859250491392,@gleisi Assista Isso M E N T I R O S A! Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,Brazil political figures
4703,1593408661006782467,@LulaOficial @ricardostuckert Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube   P:s Assista isto M E N T I R O S O!,neutral,Brazil political events
4704,1593408394286829570,@brumelianebrum Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,COVID-19
4705,1593408315173789702,@senadorhumberto Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,Brazil political figures
4706,1593408205836750848,@RubensOtoni Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,COVID-19
4707,1593408093215494145,Ivermectina saiba quem tinha razão https://t.co/woCqx5oE3y  via @YouTube,neutral,COVID-19
4708,1593407933592702976,@carloscezarcjr Agora n se pode ter político de estimação. Seja o loula ou o Bolsonaro  Zema. Isso é erro! Eu da área da saúde  como defendo uma pessoa que foi na ONU  dizer que ivermectina e azitromicina tratam a COVID ? Faz dele mal presidente? Não. Mas com burrices assim  perde voto e muito!,positivo,Government institutions
4709,1593405755624984578,"@VictordeMatosS1 @IgAlves_10 @jho_lopes @parra_junior @Ne10Joe @drgues @leticiaarsenio @GarciaenricoP @Raife_Sales Subnotificação? Como um país com a populacao do Brasil e menor esconde 600 mil corpos por exemplo?  Ivermectina fez parte do kit covid em SP...  ""Por coincidência "" usam bastante lá no continente africano tbm",negativo,COVID-19
4710,1593405423406747654,@taoquei1 *JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA E agora? Quem estava certo?  Quem vai pedir desculpa a Bolsonaro? Quem vai ter humildade de pedir desculpa às famílias que perderam seus entes queridos?,positivo,COVID-19
4711,1593405299578359808,só que tbm tem aquela questão né  tem gente enchendo o rabo de ivermectina e cloroquina pra resolver algo que não tem nada a ver com nada  nossa cultura não é mto bem educada quanto a medicamentos  só que a bomba parece q só cai pro lado do ac,positivo,COVID-19
4712,1593405238312161280,@bibotalk Pena que ivermectina não tem efeito Simancol de Arrependimento em Crente™  Se tivesse  estavam todos em uníssono pelo menos reconhecendo que o lance todo ficou over.   Mas não  ainda tem a audácia de dizer que tudo se justifica.,negativo,COVID-19
4713,1593402879259410434,Essa informação de origem laboratorial nipônica  com certeza não chegou ao conhecimento dComunista Lula. Pois o mesmo pejorativamente  acusou ao governo Bolsonaro de ter aceitado a ivermectina com  azitromicina e hidroxicloroquina e zinco contra a covid-19.Não sabia ele asolução https://t.co/zPONktNHU9,positivo,Brazil political events
4714,1593402124536320002,"#BrazilianSpring  ""Interessante ver que alguns dos estudos de covid mais contestados  veja aquele contra a famosa ivermectina  agora olhando de perto descobre-se que foram financiados pelo canalha ultrawoke da FTX  aquele que escapou com os bilhões."" @KageJohnJK https://t.co/PCzDBCySTX",positivo,COVID-19
4715,1593400862357032960,"@RomuloBDias Eu já vi um cara que adesivou o carro inteiro com ""azitromicina salva"" na pandemia (estou falando sério). Acabar com verme acaba com a fome?",negativo,COVID-19
4716,1593400314182385664,@MarcoAn14675771 @GuardaSantos153 @CMNEOFICIAL Ivermectina. Tem que tomar cuidado pq verme igual vc pode morrer tomando isso ein,positivo,COVID-19
4717,1593399210463956992,@senadorhumberto Continua fanfarrão   O estudo feito que matou as pessoas por superdosagem foi feito uma divulgação  com isso proibiram seu usos e novos estudos. Depois disso  proibiram outras substâncias Azitromicina  e ivermectina  Agora vou contar algo que qualquer analfabeto poderia falar ...,negativo,Brazil political figures
4718,1593397407273959427,@Fiuzafirmao2 Desde o início  eu disse que não tomaria uma vacina que nem se quer havia tido tempo para testes. Tenho 63anos  acho que tive o COVID umas 2 vezes  sintomas foi um pouco de febre e dor de garganta  tomei Hidroxocloroquina  Ivermectina  amoxicilina e no 2°dia não sentia mais nada!,negativo,COVID-19
4719,1593396598867894273,Interessante vedere che alcuni tra gli studi covid più contestati  vedi quello contro la famosa ivermectina  adesso guardando bene si scopre che erano finanziati dal gaglioffo ultrawoke di FTX  quello scappato con i miliardi. https://t.co/S56WOOgbu4,positivo,COVID-19
4720,1593395915317866497,@edu_nocera @MatInvest1 @CerizePedro exatamente. era só ter sido minimamente razoável. foi c esse discurso rompante de trancar economia  blablabla q ele se perdeu... e no final... perdeu p si mesmo.   e muitos ainda insistem nesse discurso e em cloroquina ivermectina  maluquice das urnas e por aí vai...,negativo,COVID-19
4721,1593395383555743745,@o_antagonista Infecção no cérebro depois de tomar ivermectina e cloroquina junto,neutral,COVID-19
4722,1593393390250606592,@marcolaporta @Androdrigo2013 @novach @gleisi Deuses  não sei se é ivermectina mofada  intoxicação por ZAP  má fé ou q. Não há caixa mágica ou secreta. O código fonte tava disponível desde 2021 para análise. FAs  q deviam estar pintando meio fio  tiveram acesso mas só solicitaram em Ago e não deram conta. O resto é factóide,negativo,Brazil political figures
4723,1593392676975644672,morre uma fada cada vez que um paciente de covid usa Azitromicina em pleno quase 2023,neutral,COVID-19
4724,1593391458555494405,Acertou na vacina  acertou na Ivermectina  acertou na pandemia - ECONOMIA  A GENTE VÊ DEPOIS -  acertou nas eleições! 👏👏👏🇧🇷🇧🇷 https://t.co/pri395wYrc,neutral,COVID-19
4725,1593391361033658369,@WillCoiote @mpatriabrasil Mano eu não tomei. Tive a primeira vez e com dois dias de ivermectina fiquei curado. Tive agora esse ano a segunda vez. O próprio organismo em dois dias me deixou de boa. Fiz um check UP  sou fumante e mesmo assim meu pulmão de boa e tudo em mim tá ok. Detalhe  tenho 40 anos.,positivo,COVID-19
4726,1593390845608304643,@iExplorerLOL Ivermectina kion y listo...,neutral,COVID-19
4727,1593389492697763841,@leandroruschel @Adriana76253663 JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA*  E agora? Quem estava certo?  Quem vai pedir desculpa a Bolsonaro? Quem vai ter humildade de pedir desculpa às famílias que perderam seus entes queridos? E AGORA BRASIL  e agora defensores da VACINA EXPERIMENTAL,positivo,COVID-19
4728,1593387930076299270,@Adlerau86785157 A esquerda e a midia genocida sao culpados. Hj a cloroquina e a ivermectina foram reconhecidas que sao melhores do que as vacinas. Fomos cobaias do sistema,positivo,COVID-19
4729,1593387821670203401,@JaroCeleste @donosolara27 No bueno… también ivermectina y vacunas contra la rabia,neutral,COVID-19
4730,1593387620897329152,@choquei A gente sabia que não era bom para COVID-19  mas não imaginávamos que Cloroquina e Ivermectina afetaria tanto assim o cérebro das pessoas.,negativo,COVID-19
4731,1593387438654865408,@h_ribeiros22 @IgAlves_10 @jho_lopes @parra_junior @Ne10Joe @drgues @leticiaarsenio @GarciaenricoP @Raife_Sales Quais decisões? Oq ele queria fazer? Dar cloroquina e ivermectina? E deixar a economia continuar como se nada tivesse acontecendo?! E passar 200 conto de auxílio? De fazer o oposto q a OMS dizia pra fazer?Na sua visão se o STF n o limitasse teríamos vacina em janeiro?,positivo,Brazil politics
4732,1593386508928647168,Quem chegar aí vendendo anita ou ivermectina fica rico! https://t.co/lDnI3sulE4,positivo,COVID-19
4733,1593385958996676609,Tenho um conhecido contratado no governo municipal no nordeste e ficou abismado com a hipocrisia  pois teve covid e ao ser internado os primeiros medicamentos no hospital foram a ivermectina e azitromicina  mas todos da prefeitura eram contra divulgar esses para população. https://t.co/mJ5H8pIrR7,negativo,COVID-19: Latest news updates from around the world
4734,1593384836315725827,@UOL Ivermectina resolve,positivo,COVID-19
4735,1593384587387871234,@Monique212730 @mpatriabrasil Eu não tomei nenhuma dose. Tomo até hoje  uma vez por mês Ivermectina.,neutral,COVID-19
4736,1593384256075714562,a ivermectina dada aos bozonazis na pandemia  fez efeito contrario... fez com q essa raça de vermes ficassem agitados.. raça nojenta,negativo,COVID-19
4737,1593382141345267713,@senadorhumberto Isso é o quê dá  tomar muita cloroquina  com ivermectina  fica tudo sem cérebro.,neutral,Brazil political figures
4738,1593381711995277315,O que dizer dos médicos que voltaram a receitar azitromicina pra quem testou positivo pra COVID?,positivo,COVID-19
4739,1593380123327217668,@Poppsbrasil @mpatriabrasil Ivermectina  1 comp a cada 30kg  por 5 dias  inativa a proteina spike segundo os Medicos pela Vida.,neutral,COVID-19
4740,1593379722750267400,@BolsonaroSP Acrescente que a Ivermectina está sendo reconhecida  COMPROVADAMENTE  como o real tratamento precoce conta a COVID.,neutral,Brazil political figures
